Filename,QS_Safer,City,Latitude,Longitude
img203.jpg,1.502774534,New York City,40.7457,-73.9134
img204.jpg,6.368976373,New York City,40.7587,-73.9874
img205.jpg,5.904068734,New York City,40.7306,-73.9571
img206.jpg,2.974396877,New York City,40.7146,-74.0072
img207.jpg,2.702310211,New York City,40.6747,-73.9096
img209.jpg,4.973597171,Boston,42.3045,-71.0718
img210.jpg,4.89445626,Boston,42.3369,-71.0468
img211.jpg,4.110746955,New York City,40.7544,-73.9349
img212.jpg,4.608174707,Boston,42.3668,-71.1076
img213.jpg,5.374591259,Salzburg,47.82283,13.04917
img215.jpg,4.222036843,Boston,42.4045,-71.1054
img216.jpg,3.775189506,Boston,42.3933,-71.0868
img217.jpg,6.212045392,Boston,42.3468,-71.1298
img218.jpg,5.172415567,Boston,42.3784,-71.0608
img219.jpg,4.244977827,Boston,42.3459,-71.0739
img220.jpg,6.76522222,Boston,42.318,-71.059
img222.jpg,4.353212789,Boston,42.3619,-71.1286
img224.jpg,3.392381813,Boston,42.3901,-71.0229
img225.jpg,4.356166734,Boston,42.391,-71.1132
img226.jpg,6.086477591,Boston,42.3391,-71.0524
img227.jpg,5.002011719,Salzburg,47.82583,13.03783
img228.jpg,3.65488085,New York City,40.7487,-73.8978
img230.jpg,3.703028911,Linz,48.27033,14.31117
img231.jpg,4.394753117,Salzburg,47.827,13.03733
img232.jpg,5.871302717,New York City,40.7236,-73.8747
img233.jpg,4.883203423,New York City,40.7459,-73.8913
img234.jpg,5.371177186,New York City,40.7184,-73.9937
img237.jpg,2.684028928,New York City,40.7249,-73.9555
img239.jpg,4.385802701,New York City,40.661,-73.9607
img240.jpg,5.950359601,Boston,42.283,-71.0656
img241.jpg,5.004563203,Salzburg,47.824,13.04167
img243.jpg,5.128899608,Boston,42.368,-71.055
img245.jpg,5.644269623,New York City,40.7105,-73.8714
img246.jpg,4.603933724,Salzburg,47.8235,13.04617
img248.jpg,4.201653548,Boston,42.3879,-71.0357
img249.jpg,5.822057966,Linz,48.30883,14.2915
img251.jpg,6.837842992,Boston,42.3187,-71.0908
img253.jpg,6.761659174,Boston,42.3045,-71.0718
img254.jpg,3.871399721,Boston,42.3935,-71.1335
img255.jpg,7.579193298,Boston,42.3597,-71.0511
img257.jpg,6.497685348,Boston,42.3762,-71.1036
img259.jpg,6.713437286,Boston,42.3513,-71.155
img261.jpg,6.509341835,Boston,42.3168,-71.0598
img262.jpg,6.22758786,Boston,42.3774,-71.1302
img263.jpg,3.328578035,Boston,42.3571,-71.1462
img264.jpg,5.845112445,Boston,42.3544,-71.1456
img265.jpg,5.05954211,Boston,42.3792,-71.0571
img266.jpg,5.645865423,Boston,42.4027,-71.0401
img267.jpg,5.851130895,Boston,42.3421,-71.0916
img268.jpg,6.560001402,New York City,40.7582,-73.9921
img269.jpg,5.482559022,Boston,42.3477,-71.1493
img270.jpg,4.866289062,Boston,42.3504,-71.0775
img271.jpg,3.324853434,Boston,42.3566,-71.0729
img273.jpg,3.152171155,New York City,40.7129,-73.9065
img274.jpg,5.117459089,Linz,48.30617,14.29433
img275.jpg,1.332587808,New York City,40.7751,-73.9889
img276.jpg,3.614690304,New York City,40.6905,-73.921
img278.jpg,5.258918008,New York City,40.7169,-73.8841
img279.jpg,7.095905784,New York City,40.7537,-73.9854
img284.jpg,5.205439462,Linz,48.30517,14.29983
img285.jpg,3.829959074,New York City,40.6723,-74.0049
img287.jpg,7.049765252,Salzburg,47.80217,13.0455
img290.jpg,4.608134677,New York City,40.7466,-73.9097
img291.jpg,4.338417629,New York City,40.7004,-73.9126
img292.jpg,4.209139928,New York City,40.7105,-73.8714
img293.jpg,6.106152352,New York City,40.757,-73.9812
img294.jpg,4.421972115,New York City,40.5983,-73.9614
img295.jpg,1.491961954,New York City,40.6438,-74.0202
img296.jpg,3.260306749,New York City,40.7538,-73.8888
img298.jpg,4.816486087,Boston,42.3359,-71.0407
img299.jpg,6.106123432,Boston,42.3731,-71.0642
img300.jpg,6.190123467,Boston,42.345,-71.1244
img303.jpg,5.112327242,New York City,40.6756,-73.8977
img304.jpg,4.234370789,Linz,48.303,14.271
img305.jpg,6.345888536,Linz,48.3085,14.29117
img308.jpg,5.325264833,New York City,40.6762,-73.9516
img310.jpg,4.307124982,New York City,40.6877,-73.938
img315.jpg,6.525279859,New York City,40.7338,-73.9929
img317.jpg,6.005583931,New York City,40.6304,-73.9875
img318.jpg,4.375470627,New York City,40.8431,-73.9216
img319.jpg,3.64260267,New York City,40.688,-73.9353
img321.jpg,5.293336514,New York City,40.7483,-73.9764
img322.jpg,2.657851344,New York City,40.6913,-73.9156
img323.jpg,7.106740211,Boston,42.3254,-71.0775
img324.jpg,5.130867143,Boston,42.3439,-71.1228
img326.jpg,0.560845262,Boston,42.3812,-71.089
img328.jpg,8.236000803,Boston,42.3417,-71.0792
img329.jpg,3.793145474,Boston,42.3304,-71.0456
img330.jpg,5.066317275,Boston,42.3636,-71.0624
img331.jpg,4.354639887,Boston,42.2927,-71.0661
img333.jpg,7.135192036,Boston,42.384,-71.1016
img335.jpg,3.084315965,Boston,42.3918,-71.0479
img336.jpg,3.994406863,New York City,40.6632,-73.8359
img340.jpg,4.850925686,New York City,40.7408,-73.9757
img341.jpg,3.340830771,New York City,40.7406,-73.9737
img342.jpg,2.844868644,New York City,40.7401,-73.973
img345.jpg,6.71221431,New York City,40.6201,-74.0087
img347.jpg,5.994854627,Boston,42.4047,-71.1259
img348.jpg,7.705850637,Boston,42.3511,-71.1338
img350.jpg,6.370186787,Boston,42.3426,-71.146
img351.jpg,5.183595973,Boston,42.3684,-71.0987
img352.jpg,7.105051362,Boston,42.378,-71.1118
img353.jpg,4.990778895,New York City,40.6964,-73.9181
img355.jpg,6.44817018,Boston,42.3882,-71.1017
img358.jpg,6.667951299,Boston,42.2799,-71.0596
img359.jpg,3.715149316,Salzburg,47.8125,13.06217
img360.jpg,5.268225446,Linz,48.31117,14.28683
img362.jpg,3.951929388,New York City,40.6156,-73.9467
img365.jpg,4.026534372,New York City,40.6531,-73.9392
img367.jpg,3.9790279,New York City,40.7069,-73.9536
img369.jpg,5.64126942,New York City,40.6737,-73.9543
img371.jpg,2.971006969,New York City,40.6934,-73.9129
img373.jpg,5.407473316,Linz,48.31783,14.29267
img375.jpg,6.184245917,Boston,42.3979,-71.0858
img376.jpg,2.143795249,Boston,42.3768,-71.093
img377.jpg,5.204378453,Linz,48.31783,14.28967
img378.jpg,3.394019864,Boston,42.3254,-71.0639
img379.jpg,4.204554479,Linz,48.32183,14.28833
img381.jpg,7.4245612,Boston,42.3773,-71.1344
img382.jpg,2.521427134,Boston,42.3803,-71.1035
img383.jpg,5.518897228,Boston,42.2896,-71.0872
img384.jpg,5.397336581,Boston,42.28,-71.0496
img385.jpg,3.299106632,Boston,42.304,-71.0546
img386.jpg,5.653772468,Boston,42.2834,-71.0699
img387.jpg,4.119859942,New York City,40.6871,-73.9295
img388.jpg,3.953122346,Boston,42.3128,-71.0904
img389.jpg,5.496892822,Salzburg,47.79833,13.06083
img390.jpg,6.152906115,Salzburg,47.79783,13.0545
img391.jpg,5.546513659,Salzburg,47.799,13.04983
img392.jpg,4.841521602,Boston,42.3661,-71.1259
img394.jpg,6.392623567,New York City,40.7503,-73.9733
img395.jpg,2.832172659,New York City,40.688,-73.9195
img396.jpg,8.24556094,New York City,40.6795,-73.9731
img398.jpg,5.290748453,New York City,40.6677,-73.9908
img400.jpg,6.562975431,New York City,40.6748,-73.9643
img403.jpg,4.989950278,Boston,42.3297,-71.1279
img404.jpg,5.331808561,New York City,40.6125,-73.9107
img406.jpg,4.09378575,New York City,40.7027,-73.905
img407.jpg,5.437979376,Salzburg,47.79517,13.059
img409.jpg,4.440030237,New York City,40.8094,-73.9628
img413.jpg,3.801696516,New York City,40.7196,-73.8771
img414.jpg,3.875245566,Salzburg,47.80983,13.05067
img418.jpg,3.767430994,New York City,40.8267,-73.9354
img419.jpg,4.544773633,Salzburg,47.80967,13.04933
img420.jpg,4.321199924,Boston,42.3981,-71.1068
img421.jpg,2.935190618,Salzburg,47.815,13.04867
img422.jpg,3.254541942,New York City,40.7262,-73.8779
img423.jpg,3.895675659,Salzburg,47.815,13.04867
img426.jpg,6.723779994,Boston,42.3296,-71.0368
img427.jpg,3.513125634,Linz,48.29217,14.31717
img428.jpg,3.124975431,Boston,42.3518,-71.1317
img429.jpg,5.342743331,Salzburg,47.80917,13.04833
img430.jpg,3.822655584,Salzburg,47.80917,13.04833
img431.jpg,4.117117946,Salzburg,47.80967,13.05
img432.jpg,5.640824302,New York City,40.7345,-74.0101
img435.jpg,5.48668955,Linz,48.308,14.2475
img436.jpg,5.558672974,Linz,48.308,14.2475
img438.jpg,5.648669997,Linz,48.308,14.2475
img439.jpg,5.594550439,Salzburg,47.80917,13.04217
img440.jpg,5.421883942,Salzburg,47.809,13.04133
img445.jpg,5.18420407,Boston,42.3567,-71.1113
img448.jpg,4.897253729,New York City,40.8166,-73.8024
img449.jpg,2.727926379,Boston,42.305,-71.0567
img454.jpg,5.259649989,Salzburg,47.81633,13.01867
img457.jpg,4.427080245,Boston,42.373,-71.122
img459.jpg,5.084184747,Salzburg,47.82017,13.0145
img461.jpg,5.945692776,Boston,42.3086,-71.0506
img462.jpg,6.225885175,Boston,42.3604,-71.146
img463.jpg,3.416967616,Boston,42.3542,-71.107
img464.jpg,4.247169269,Linz,48.269,14.27833
img465.jpg,5.372543934,Linz,48.269,14.27833
img466.jpg,5.737469182,Boston,42.3846,-71.1332
img468.jpg,5.054748604,Linz,48.27033,14.277
img471.jpg,4.125334527,Linz,48.26867,14.27717
img472.jpg,3.386746119,Linz,48.26917,14.281
img473.jpg,4.292764155,Linz,48.27017,14.27733
img474.jpg,3.174697296,Boston,42.3583,-71.1272
img475.jpg,5.736658129,Boston,42.3296,-71.0368
img476.jpg,3.997448993,Boston,42.3518,-71.1317
img477.jpg,4.027238485,Boston,42.3577,-71.1127
img478.jpg,5.066642749,Boston,42.347,-71.1263
img479.jpg,5.581935671,Boston,42.3512,-71.1444
img481.jpg,4.480658926,Boston,42.3601,-71.0835
img482.jpg,4.721283881,Boston,42.3763,-71.0668
img483.jpg,5.914231626,Boston,42.3354,-71.0709
img484.jpg,5.524432111,Salzburg,47.79833,13.06917
img485.jpg,4.851800517,New York City,40.6792,-73.8316
img486.jpg,5.67131338,Linz,48.31667,14.283
img487.jpg,4.658541233,Salzburg,47.78567,13.0805
img488.jpg,5.042638822,New York City,40.6243,-73.9397
img490.jpg,4.900233788,New York City,40.6951,-73.9212
img493.jpg,5.100301408,New York City,40.7675,-73.967
img494.jpg,3.943623297,New York City,40.8439,-73.9174
img495.jpg,4.355066493,New York City,40.6386,-73.9067
img498.jpg,6.490551207,New York City,40.7764,-73.9785
img500.jpg,3.414889097,New York City,40.7418,-73.9529
img502.jpg,4.188795095,New York City,40.5956,-74.0004
img508.jpg,5.053488187,Linz,48.2655,14.28617
img509.jpg,5.354519488,Linz,48.2655,14.28617
img510.jpg,4.089311762,Linz,48.26433,14.282
img511.jpg,7.651900901,Boston,42.3756,-71.1305
img512.jpg,3.716684623,New York City,40.7425,-73.9368
img513.jpg,5.45745964,Linz,48.26383,14.282
img515.jpg,4.621588907,Boston,42.3968,-71.0894
img519.jpg,4.478917759,New York City,40.7751,-73.9889
img523.jpg,4.917526223,New York City,40.7537,-73.9854
img524.jpg,5.432330746,Boston,42.2891,-71.0766
img525.jpg,4.48175871,Boston,42.3973,-71.1061
img527.jpg,3.712309788,Boston,42.3198,-71.0702
img528.jpg,5.145786656,New York City,40.6905,-73.921
img530.jpg,5.770148986,Boston,42.297,-71.0816
img531.jpg,3.414615929,Boston,42.3359,-71.0552
img532.jpg,4.15274041,New York City,40.7129,-73.9065
img533.jpg,1.63364488,New York City,40.8178,-73.9301
img534.jpg,2.142286386,New York City,40.7686,-73.9288
img535.jpg,5.016146122,New York City,40.7474,-73.982
img537.jpg,4.239631735,New York City,40.7502,-73.8939
img539.jpg,6.110847039,New York City,40.7582,-73.9921
img541.jpg,4.04960982,New York City,40.7643,-73.8746
img544.jpg,4.166327765,New York City,40.7459,-73.9127
img546.jpg,3.023473074,New York City,40.7422,-73.874
img550.jpg,4.979061829,New York City,40.6854,-73.9748
img553.jpg,2.946347547,Salzburg,47.7935,13.05633
img554.jpg,5.118122235,New York City,40.7047,-73.9617
img555.jpg,5.267998954,New York City,40.7118,-73.9969
img556.jpg,5.348561545,New York City,40.7226,-73.8499
img559.jpg,4.3481914,New York City,40.7045,-73.8608
img561.jpg,5.000457037,New York City,40.7127,-74.0075
img562.jpg,4.866790493,New York City,40.8094,-73.9376
img563.jpg,5.229819375,New York City,40.6274,-74.0403
img564.jpg,6.094716426,Boston,42.3112,-71.0868
img566.jpg,5.020940249,New York City,40.7566,-73.9882
img567.jpg,5.354624519,New York City,40.7264,-73.9862
img570.jpg,5.415183492,New York City,40.6862,-73.9576
img571.jpg,5.055370614,New York City,40.6279,-73.9321
img575.jpg,4.023377734,Boston,42.3982,-71.1234
img577.jpg,6.045429504,Boston,42.2915,-71.0495
img578.jpg,6.807954651,Boston,42.3773,-71.1064
img580.jpg,4.803807695,Boston,42.3268,-71.0555
img581.jpg,3.940827742,Boston,42.3578,-71.148
img582.jpg,5.669367821,Boston,42.2981,-71.0624
img583.jpg,4.903122713,Boston,42.3315,-71.0364
img585.jpg,2.061602998,Boston,42.3423,-71.0541
img588.jpg,5.770524556,Boston,42.3441,-71.1285
img593.jpg,5.172693595,New York City,40.6761,-73.9658
img594.jpg,6.79358486,New York City,40.7575,-73.9323
img595.jpg,3.881679067,New York City,40.6149,-73.9296
img596.jpg,5.053987384,New York City,40.6996,-73.9869
img598.jpg,5.937286785,Boston,42.3727,-71.1258
img600.jpg,6.055094675,Linz,48.30667,14.28317
img601.jpg,5.157505249,Linz,48.3095,14.28067
img602.jpg,4.631902712,Linz,48.30967,14.28033
img603.jpg,4.107623803,Boston,42.3383,-71.097
img604.jpg,4.033929041,Linz,48.31033,14.2815
img605.jpg,5.518419951,Linz,48.31033,14.28167
img606.jpg,4.019953047,Linz,48.3105,14.28233
img607.jpg,5.208958525,Boston,42.368,-71.055
img608.jpg,7.63372684,Boston,42.313,-71.0943
img609.jpg,3.946327699,New York City,40.6541,-73.9796
img610.jpg,5.70616235,New York City,40.7653,-73.9139
img611.jpg,4.563603488,New York City,40.6097,-73.9103
img612.jpg,4.02868909,Linz,48.30667,14.288
img613.jpg,5.054572265,Linz,48.30667,14.28783
img614.jpg,5.054114802,Linz,48.30667,14.28783
img615.jpg,6.932026421,Linz,48.30667,14.28783
img616.jpg,5.504661234,Linz,48.30667,14.28633
img617.jpg,4.729373347,Linz,48.30633,14.28817
img618.jpg,4.168386272,Linz,48.30633,14.28817
img619.jpg,6.192158778,Linz,48.3025,14.29133
img620.jpg,5.54641988,New York City,40.7927,-73.8262
img621.jpg,5.392635109,Linz,48.31117,14.2835
img622.jpg,2.736337522,Boston,42.2904,-71.0883
img623.jpg,2.188914908,Boston,42.298,-71.0627
img628.jpg,3.677742283,Linz,48.31117,14.28333
img629.jpg,4.427837836,New York City,40.7419,-73.8518
img631.jpg,3.277969766,New York City,40.6567,-73.8403
img632.jpg,5.853934145,New York City,40.8058,-73.943
img633.jpg,5.191821735,New York City,40.7508,-73.9923
img634.jpg,4.726712183,New York City,40.706,-73.874
img635.jpg,5.403485846,Boston,42.3494,-71.0638
img636.jpg,4.244388269,Boston,42.3122,-71.071
img639.jpg,2.358868594,Boston,42.3108,-71.0713
img641.jpg,1.436457764,Boston,42.3818,-71.0249
img642.jpg,7.948114646,Boston,42.3456,-71.1339
img644.jpg,5.640905386,Boston,42.3514,-71.1297
img645.jpg,5.415214593,Boston,42.3919,-71.1174
img647.jpg,6.362008643,New York City,40.7741,-73.9808
img648.jpg,4.721616374,Boston,42.3201,-71.0886
img651.jpg,4.650062882,Boston,42.359,-71.1269
img652.jpg,4.427632234,New York City,40.6916,-73.9098
img653.jpg,3.983731758,Linz,48.27167,14.29883
img654.jpg,0.94652838,Boston,42.3909,-71.0409
img655.jpg,6.679646498,Boston,42.3262,-71.0778
img656.jpg,4.644079294,New York City,40.6994,-73.9471
img657.jpg,2.159188496,New York City,40.7329,-73.8839
img658.jpg,3.2594809,New York City,40.657,-73.9802
img664.jpg,1.766064404,New York City,40.6384,-74.022
img665.jpg,7.300118691,New York City,40.6334,-74.017
img666.jpg,5.081021745,Linz,48.26983,14.29967
img667.jpg,4.396743488,Linz,48.26883,14.29267
img668.jpg,6.13066598,Linz,48.26817,14.293
img669.jpg,4.757197911,Linz,48.268,14.293
img670.jpg,4.312182732,Linz,48.26833,14.293
img671.jpg,4.820816169,Linz,48.26867,14.29133
img672.jpg,5.033850589,Linz,48.26917,14.29183
img673.jpg,4.870716705,Linz,48.26917,14.29267
img674.jpg,6.109100983,Linz,48.26917,14.29267
img675.jpg,4.261173509,Boston,42.3848,-71.1278
img676.jpg,4.362508689,Linz,48.26917,14.29217
img677.jpg,5.792410467,Linz,48.26917,14.29217
img678.jpg,4.846231562,Boston,42.316,-71.0988
img679.jpg,6.000268563,Boston,42.3764,-71.1357
img680.jpg,7.020538887,Boston,42.3888,-71.1283
img681.jpg,5.993550597,Boston,42.3695,-71.1061
img683.jpg,4.143879593,Boston,42.334,-71.0535
img684.jpg,1.937870625,Boston,42.3732,-71.0664
img685.jpg,6.018650931,New York City,40.7535,-73.9966
img686.jpg,5.389328106,Linz,48.31433,14.27567
img687.jpg,5.693612048,New York City,40.7228,-73.9978
img688.jpg,4.754515704,Linz,48.311,14.28317
img689.jpg,4.33170861,Linz,48.311,14.28167
img690.jpg,4.067843768,Linz,48.3135,14.27617
img691.jpg,5.384811099,Salzburg,47.80917,13.05
img692.jpg,5.191032164,Salzburg,47.8085,13.05017
img695.jpg,5.31226286,Salzburg,47.80983,13.05067
img697.jpg,7.217986579,Salzburg,47.80967,13.04933
img701.jpg,4.880538284,Salzburg,47.81317,13.05017
img702.jpg,3.628410076,Salzburg,47.81483,13.0495
img703.jpg,3.718494475,New York City,40.7685,-73.8981
img707.jpg,3.894236052,New York City,40.7557,-73.9763
img710.jpg,4.721902819,New York City,40.7443,-73.8968
img711.jpg,5.496866073,New York City,40.7184,-73.9601
img713.jpg,5.110227868,Salzburg,47.799,13.02417
img714.jpg,4.658314612,Salzburg,47.79917,13.02417
img715.jpg,5.842618081,Salzburg,47.79933,13.023
img716.jpg,5.583953403,Salzburg,47.80133,13.02433
img717.jpg,4.67333609,Salzburg,47.80183,13.026
img718.jpg,5.586607003,Salzburg,47.80267,13.02833
img719.jpg,6.148850988,Salzburg,47.80283,13.02767
img720.jpg,5.829896829,Salzburg,47.80267,13.02733
img721.jpg,4.271342269,Salzburg,47.80433,13.02683
img722.jpg,5.857360838,Salzburg,47.80833,13.02683
img723.jpg,4.89719008,Linz,48.2685,14.28417
img724.jpg,5.69161113,Linz,48.2685,14.28417
img725.jpg,4.859906211,Linz,48.26717,14.28567
img726.jpg,4.97047923,Linz,48.26717,14.28567
img727.jpg,5.258178595,Linz,48.26883,14.2775
img728.jpg,4.755426995,Linz,48.26883,14.27733
img729.jpg,3.373863769,Linz,48.2685,14.28417
img730.jpg,4.962542746,Linz,48.26883,14.2775
img731.jpg,5.55919598,Linz,48.26717,14.28567
img732.jpg,4.836178936,Linz,48.26717,14.28567
img733.jpg,5.467877583,New York City,40.7575,-73.9323
img735.jpg,6.201310072,New York City,40.7418,-73.9529
img737.jpg,5.05772732,Boston,42.3645,-71.1144
img738.jpg,7.142782947,Boston,42.3188,-71.0917
img739.jpg,4.664566868,Boston,42.4034,-71.1075
img740.jpg,3.369267498,Boston,42.385,-71.0758
img741.jpg,6.742364519,Boston,42.3437,-71.1492
img742.jpg,4.628162394,Boston,42.3165,-71.0942
img743.jpg,6.066684177,Boston,42.387,-71.1066
img745.jpg,6.738558128,Boston,42.3452,-71.0744
img746.jpg,5.512167199,Boston,42.3827,-71.1273
img747.jpg,4.551812273,Boston,42.3526,-71.1281
img748.jpg,3.516355869,New York City,40.7329,-73.8839
